msg_id,payload_size,response_time_ms
689, 147400, 2.6979
690, 147400, 2.7983
691, 147400, 2.9282
692, 147400, 2.8905
693, 147400, 2.6942
694, 148900, 2.5239
695, 148900, 2.8508
696, 148900, 2.6165
697, 148900, 3.1529
698, 148900, 2.9758
699, 148900, 2.5668
700, 148900, 2.4752
701, 150400, 2.9677
702, 150400, 2.7815
703, 150400, 2.7356
704, 150400, 2.5585
705, 150400, 2.7810
706, 150400, 2.5368
707, 150400, 2.5350
708, 151900, 2.7305
709, 151900, 2.4825
710, 151900, 2.4964
711, 151900, 2.5967
712, 151900, 2.3721
713, 151900, 3.0526
714, 151900, 2.4469
715, 153400, 2.7413
716, 153400, 2.9026
717, 153400, 2.7166
718, 153400, 2.7602
719, 153400, 2.4768
720, 153400, 2.9256
721, 153400, 3.1809
722, 154900, 2.9938
723, 154900, 2.8474
724, 154900, 2.9798
725, 154900, 2.7181
726, 154900, 2.7169
727, 154900, 2.7252
728, 154900, 2.8826
729, 156400, 3.2541
730, 156400, 3.0388
731, 156400, 2.6393
732, 156400, 2.6620
733, 156400, 2.7783
734, 156400, 3.1032
735, 156400, 2.8245
736, 157900, 2.7890
737, 157900, 3.0059
738, 157900, 2.4229
739, 157900, 2.4966
740, 157900, 2.3174
741, 157900, 3.0761
742, 157900, 2.8487
743, 159400, 3.0669
744, 159400, 2.8666
745, 159400, 2.8372
746, 159400, 2.7849
747, 159400, 2.8899
748, 159400, 2.9926
749, 159400, 2.9644
750, 160900, 2.8272
751, 160900, 3.0404
752, 160900, 2.7820
753, 160900, 2.8125
754, 160900, 2.7043
755, 160900, 2.7665
756, 160900, 2.8895
757, 162400, 2.9020
758, 162400, 2.3218
759, 162400, 9.1218
760, 162400, 2.7525
761, 162400, 2.7564
762, 162400, 2.9127
763, 162400, 3.2008
764, 163900, 3.2199
765, 163900, 2.8464
766, 163900, 2.8638
767, 163900, 2.4927
768, 163900, 2.7426
769, 163900, 2.9703
770, 163900, 3.0774
771, 165400, 2.7545
772, 165400, 2.4600
773, 165400, 2.9221
774, 165400, 2.3491
775, 165400, 2.2709
776, 165400, 2.2870
777, 165400, 2.5650
778, 166900, 3.2735
779, 166900, 2.6689
780, 166900, 2.7371
781, 166900, 2.8630
782, 166900, 2.4982
783, 166900, 2.7462
784, 166900, 2.6708
785, 168400, 3.0314
786, 168400, 2.6745
787, 168400, 2.9008
788, 168400, 3.0165
789, 168400, 2.5684
790, 168400, 2.8536
791, 168400, 2.8248
792, 169900, 2.9195
793, 169900, 2.8013
794, 169900, 2.9582
795, 169900, 2.6160
796, 169900, 2.7667
797, 169900, 3.1424
798, 169900, 2.5880
799, 171400, 2.4612
800, 171400, 2.7173
801, 171400, 2.7821
802, 171400, 2.2823
803, 171400, 2.4129
804, 171400, 2.4058
805, 171400, 2.7792
806, 172900, 2.9886
807, 172900, 2.8396
808, 172900, 2.4114
809, 172900, 2.8311
810, 172900, 2.3348
811, 172900, 2.4659
812, 172900, 3.0750
813, 174400, 2.7922
814, 174400, 2.5271
815, 174400, 2.6756
816, 174400, 2.7034
817, 174400, 2.5050
818, 174400, 2.8924
819, 174400, 2.5094
820, 175900, 2.6040
821, 175900, 2.3857
822, 175900, 2.4275
823, 175900, 2.6312
824, 175900, 2.4687
825, 175900, 2.8389
826, 175900, 2.6864
827, 177400, 2.9723
828, 177400, 2.7591
829, 177400, 2.7519
830, 177400, 2.8439
831, 177400, 3.0448
832, 177400, 2.5021
833, 177400, 2.7468
834, 178900, 2.9695
835, 178900, 2.6833
836, 178900, 2.5437
837, 178900, 2.8824
838, 178900, 2.4998
839, 178900, 2.5982
840, 178900, 2.6513
841, 180400, 2.7353
842, 180400, 2.6511
843, 180400, 3.0743
844, 180400, 2.7844
845, 180400, 3.0451
846, 180400, 3.3146
847, 180400, 2.8984
848, 181900, 2.9537
849, 181900, 2.7968
850, 181900, 3.5717
851, 181900, 3.1795
852, 181900, 2.9023
853, 181900, 3.2524
854, 181900, 2.7606
855, 183400, 2.9933
856, 183400, 2.8093
857, 183400, 2.8183
858, 183400, 2.9134
859, 183400, 3.1911
860, 183400, 2.9895
861, 183400, 3.6298
862, 184900, 3.7048
863, 184900, 3.0015
864, 184900, 3.0138
865, 184900, 3.2980
866, 184900, 2.8354
867, 184900, 3.2096
868, 184900, 2.8157
869, 186400, 3.0746
870, 186400, 3.0565
871, 186400, 3.2074
872, 186400, 2.7512
873, 186400, 2.8209
874, 186400, 3.1484
875, 186400, 2.5730
876, 187900, 2.8517
877, 187900, 3.2641
878, 187900, 2.9540
879, 187900, 2.6369
880, 187900, 2.8442
881, 187900, 2.7671
882, 187900, 2.7431
883, 189400, 3.2830
884, 189400, 2.5528
885, 189400, 2.8039
886, 189400, 2.8398
887, 189400, 2.9507
888, 189400, 2.7147
889, 189400, 2.4876
890, 190900, 2.7709
891, 190900, 2.9464
892, 190900, 2.5295
893, 190900, 2.8180
894, 190900, 2.7970
895, 190900, 2.7644
896, 190900, 2.8538
897, 192400, 2.8105
898, 192400, 2.6607
899, 192400, 2.5729
900, 192400, 2.7510
901, 192400, 3.0377
902, 192400, 2.6731
903, 192400, 3.0006
904, 193900, 3.2132
905, 193900, 3.3142
906, 193900, 2.7419
907, 193900, 3.3295
908, 193900, 3.1377
909, 193900, 3.2363
910, 193900, 2.8676
911, 195400, 3.2915
912, 195400, 3.0939
913, 195400, 3.1032
914, 195400, 3.0222
915, 195400, 3.1108
916, 195400, 2.9193
917, 195400, 3.3434
918, 196900, 2.9016
919, 196900, 2.9924
920, 196900, 2.5232
921, 196900, 2.7181
922, 196900, 2.6854
923, 196900, 3.0650
924, 196900, 2.8784
925, 198400, 3.1001
926, 198400, 3.1626
927, 198400, 3.1511
928, 198400, 3.1268
929, 198400, 2.7269
930, 198400, 2.9721
931, 198400, 2.8274
932, 199900, 2.7125
933, 199900, 2.9621
934, 199900, 2.7389
935, 199900, 3.0907
936, 199900, 2.9261
937, 199900, 2.6989
938, 199900, 2.5290
939, 201400, 2.9393
940, 201400, 2.4619
941, 201400, 2.4021
942, 201400, 2.7602
943, 201400, 2.6050
944, 201400, 2.5954
945, 201400, 2.9442
946, 202900, 2.9477
947, 202900, 2.7340
948, 202900, 2.6087
949, 202900, 3.0055
950, 202900, 2.8044
951, 202900, 3.0754
952, 202900, 2.9843
953, 204400, 2.8047
954, 204400, 3.1375
955, 204400, 3.1763
956, 204400, 2.9389
957, 204400, 2.7892
958, 204400, 3.0740
959, 204400, 3.0430
960, 205900, 2.7880
961, 205900, 2.6879
962, 205900, 3.0446
963, 205900, 2.5746
964, 205900, 2.7369
965, 205900, 2.9334
966, 205900, 2.8167
967, 207400, 2.9111
968, 207400, 2.7966
969, 207400, 3.0134
970, 207400, 2.6910
971, 207400, 2.6520
972, 207400, 3.2943
973, 207400, 3.0804
974, 208900, 2.7287
975, 208900, 2.8159
976, 208900, 2.7916
977, 208900, 3.1523
978, 208900, 3.0239
979, 208900, 2.9603
980, 208900, 2.8533
981, 210400, 3.0694
982, 210400, 2.8928
983, 210400, 2.9801
984, 210400, 2.7538
985, 210400, 2.9939
986, 210400, 2.9795
987, 210400, 3.0308
988, 211900, 3.2237
989, 211900, 2.9553
990, 211900, 2.8552
991, 211900, 2.9957
992, 211900, 2.7397
993, 211900, 3.4151
994, 211900, 2.9401
995, 213400, 3.1096
996, 213400, 3.4110
997, 213400, 3.1429
998, 213400, 3.0590
999, 213400, 3.9143
1000, 213400, 2.7937
1001, 213400, 3.2780
1002, 214900, 3.0765
1003, 214900, 3.0615
1004, 214900, 3.3381
1005, 214900, 2.9269
1006, 214900, 3.1510
1007, 214900, 3.1774
1008, 214900, 3.3759
1009, 216400, 3.2258
1010, 216400, 3.1427
1011, 216400, 3.0681
1012, 216400, 3.4831
1013, 216400, 3.0804
1014, 216400, 3.1154
1015, 216400, 3.4540
1016, 217900, 3.3695
1017, 217900, 3.1646
1018, 217900, 3.0101
1019, 217900, 3.3451
1020, 217900, 3.0572
1021, 217900, 3.4314
1022, 217900, 3.1677
1023, 219400, 2.9919
1024, 219400, 2.9378
1025, 219400, 3.0523
1026, 219400, 2.5836
1027, 219400, 2.8107
1028, 219400, 2.8599
1029, 219400, 3.1073
1030, 220900, 2.8991
1031, 220900, 2.9086
1032, 220900, 2.7898
1033, 220900, 2.7465
1034, 220900, 2.5988
1035, 220900, 2.8475
1036, 220900, 2.9508
1037, 222400, 3.4458
1038, 222400, 3.3552
1039, 222400, 3.2989
1040, 222400, 2.9184
1041, 222400, 3.4398
1042, 222400, 3.1145
1043, 222400, 3.3457
1044, 223900, 3.0564
1045, 223900, 3.1990
1046, 223900, 3.0823
1047, 223900, 3.1931
1048, 223900, 3.3682
1049, 223900, 3.2685
1050, 223900, 3.4629
1051, 225400, 3.5272
1052, 225400, 3.1527
1053, 225400, 3.0998
1054, 225400, 3.2438
1055, 225400, 3.0299
1056, 225400, 3.1854
1057, 225400, 3.2625
1058, 226900, 3.1603
1059, 226900, 3.5724
1060, 226900, 3.5280
1061, 226900, 3.5045
1062, 226900, 2.7849
1063, 226900, 2.9342
1064, 226900, 2.9337
1065, 228400, 3.0202
1066, 228400, 2.8832
1067, 228400, 3.2869
1068, 228400, 3.0949
1069, 228400, 3.0392
1070, 228400, 2.9762
1071, 228400, 3.2174
1072, 229900, 3.2229
1073, 229900, 2.9944
1074, 229900, 3.3218
1075, 229900, 3.2603
1076, 229900, 3.1852
1077, 229900, 3.3886
1078, 229900, 3.2516
1079, 231400, 3.7218
1080, 231400, 3.6855
1081, 231400, 3.3487
1082, 231400, 3.4209
1083, 231400, 3.1309
1084, 231400, 2.8790
1085, 231400, 3.0603
1086, 232900, 2.9980
1087, 232900, 2.9021
1088, 232900, 2.7754
1089, 232900, 3.4169
1090, 232900, 2.9494
1091, 232900, 3.0972
1092, 232900, 2.9808
1093, 234400, 3.2841
1094, 234400, 3.1616
1095, 234400, 3.4924
1096, 234400, 3.3049
1097, 234400, 3.3963
1098, 234400, 3.4700
1099, 234400, 3.2686
1100, 235900, 2.8048
1101, 235900, 2.9212
1102, 235900, 2.9848
1103, 235900, 3.1156
1104, 235900, 3.0174
1105, 235900, 3.2024
1106, 235900, 3.1928
1107, 237400, 3.2514
1108, 237400, 3.0626
1109, 237400, 3.2318
1110, 237400, 3.1201
1111, 237400, 3.3762
1112, 237400, 3.2222
1113, 237400, 3.3520
1114, 238900, 3.3540
1115, 238900, 3.4750
1116, 238900, 3.4121
1117, 238900, 3.3103
1118, 238900, 3.5061
1119, 238900, 3.4854
1120, 238900, 3.4165
1121, 240400, 3.6109
1122, 240400, 3.4528
1123, 240400, 3.4658
1124, 240400, 3.5657
1125, 240400, 3.6135
1126, 240400, 3.2315
1127, 240400, 3.5673
1128, 241900, 3.5128
1129, 241900, 3.2677
1130, 241900, 3.4298
1131, 241900, 3.7249
1132, 241900, 3.2924
1133, 241900, 3.1069
1134, 241900, 3.1466
1135, 243400, 3.4767
1136, 243400, 3.3288
1137, 243400, 3.0453
1138, 243400, 3.0663
1139, 243400, 3.3126
1140, 243400, 3.3769
1141, 243400, 3.2300
1142, 244900, 3.1612
1143, 244900, 3.4850
1144, 244900, 3.1311
1145, 244900, 3.2405
1146, 244900, 3.2733
