msg_id,payload_size,response_time_ms
880, 187900, 2.5094
881, 187900, 2.6877
882, 187900, 2.6310
883, 189400, 3.0990
884, 189400, 3.0681
885, 189400, 2.7201
886, 189400, 3.1733
887, 189400, 3.0929
888, 189400, 3.4285
889, 189400, 2.9938
890, 190900, 2.8205
891, 190900, 2.6006
892, 190900, 2.8199
893, 190900, 2.6917
894, 190900, 3.0467
895, 190900, 2.7339
896, 190900, 3.0531
897, 192400, 2.6934
898, 192400, 3.1450
899, 192400, 2.8218
900, 192400, 2.8098
901, 192400, 3.0110
902, 192400, 2.8782
903, 192400, 3.2288
904, 193900, 3.0889
905, 193900, 2.6490
906, 193900, 2.6506
907, 193900, 2.5570
908, 193900, 2.8589
909, 193900, 3.3357
910, 193900, 2.8132
911, 195400, 6.7620
912, 195400, 2.9119
913, 195400, 2.8602
914, 195400, 2.7590
915, 195400, 2.6745
916, 195400, 2.7992
917, 195400, 2.5078
918, 196900, 3.4356
919, 196900, 2.8569
920, 196900, 2.6735
921, 196900, 2.8000
922, 196900, 3.0875
923, 196900, 2.5352
924, 196900, 2.3656
925, 198400, 2.9532
926, 198400, 2.6559
927, 198400, 2.4716
928, 198400, 3.3816
929, 198400, 2.7637
930, 198400, 2.8021
931, 198400, 2.4616
932, 199900, 2.6151
933, 199900, 2.8159
934, 199900, 2.9409
935, 199900, 3.2660
936, 199900, 2.9402
937, 199900, 2.5945
938, 199900, 3.2827
939, 201400, 3.1292
940, 201400, 2.8851
941, 201400, 3.4090
942, 201400, 3.1481
943, 201400, 3.6245
944, 201400, 2.9577
945, 201400, 3.1888
946, 202900, 2.9829
947, 202900, 3.2386
948, 202900, 3.0683
949, 202900, 3.8896
950, 202900, 3.4712
951, 202900, 4.1118
952, 202900, 3.6435
953, 204400, 3.7390
954, 204400, 4.4291
955, 204400, 3.9315
956, 204400, 3.4673
957, 204400, 3.1852
958, 204400, 3.3825
959, 204400, 3.4164
960, 205900, 3.6019
961, 205900, 3.3822
962, 205900, 3.4186
963, 205900, 3.7228
964, 205900, 2.9407
965, 205900, 3.7765
966, 205900, 2.9757
967, 207400, 3.0171
968, 207400, 2.6379
969, 207400, 3.0847
970, 207400, 3.3279
971, 207400, 2.7763
972, 207400, 3.1732
973, 207400, 2.8225
974, 208900, 3.3789
975, 208900, 2.9706
976, 208900, 2.9319
977, 208900, 2.5714
978, 208900, 3.3488
979, 208900, 2.8781
980, 208900, 3.2864
981, 210400, 2.9467
982, 210400, 3.0398
983, 210400, 3.3406
984, 210400, 3.2452
985, 210400, 3.1589
986, 210400, 2.8029
987, 210400, 2.6419
988, 211900, 3.4155
989, 211900, 3.1090
990, 211900, 2.8799
991, 211900, 3.0876
992, 211900, 3.2106
993, 211900, 3.0810
994, 211900, 2.5619
995, 213400, 3.0884
996, 213400, 2.6877
997, 213400, 2.8192
998, 213400, 2.9382
999, 213400, 2.7049
1000, 213400, 2.7064
1001, 213400, 2.4919
1002, 214900, 3.0267
1003, 214900, 2.7806
1004, 214900, 3.2162
1005, 214900, 2.7487
1006, 214900, 2.7033
1007, 214900, 3.0787
1008, 214900, 3.1943
1009, 216400, 2.9316
1010, 216400, 2.9303
1011, 216400, 2.6591
1012, 216400, 2.8934
1013, 216400, 2.7611
1014, 216400, 2.7683
1015, 216400, 3.2009
1016, 217900, 2.8290
1017, 217900, 2.9210
1018, 217900, 3.0982
1019, 217900, 3.0922
1020, 217900, 2.9767
1021, 217900, 2.9457
1022, 217900, 2.7633
1023, 219400, 2.4870
1024, 219400, 3.0255
1025, 219400, 2.7410
1026, 219400, 3.0283
1027, 219400, 3.3207
1028, 219400, 3.4620
1029, 219400, 3.3331
1030, 220900, 3.4058
1031, 220900, 3.5079
1032, 220900, 2.9944
1033, 220900, 3.3220
1034, 220900, 3.6022
1035, 220900, 2.7084
1036, 220900, 3.3373
1037, 222400, 3.1928
1038, 222400, 3.4628
1039, 222400, 2.9124
1040, 222400, 3.2969
1041, 222400, 3.1322
1042, 222400, 3.1360
1043, 222400, 2.9743
1044, 223900, 3.6135
1045, 223900, 3.0413
1046, 223900, 3.2666
1047, 223900, 3.3228
1048, 223900, 3.5168
1049, 223900, 3.0740
1050, 223900, 3.4453
1051, 225400, 3.4739
1052, 225400, 2.9364
1053, 225400, 3.4752
1054, 225400, 3.0317
1055, 225400, 2.9937
1056, 225400, 3.2251
1057, 225400, 3.0289
1058, 226900, 3.4492
1059, 226900, 3.3085
1060, 226900, 3.5716
1061, 226900, 3.3029
1062, 226900, 3.2672
1063, 226900, 2.7007
1064, 226900, 2.9198
1065, 228400, 3.1374
1066, 228400, 2.8022
1067, 228400, 3.1177
1068, 228400, 3.0182
1069, 228400, 2.7371
1070, 228400, 2.5878
1071, 228400, 2.7855
1072, 229900, 3.1758
1073, 229900, 2.8878
1074, 229900, 2.8191
1075, 229900, 2.9084
1076, 229900, 2.8076
1077, 229900, 2.6234
1078, 229900, 2.6324
1079, 231400, 2.7575
1080, 231400, 2.4311
1081, 231400, 2.6423
1082, 231400, 2.9330
1083, 231400, 2.8160
1084, 231400, 2.5646
1085, 231400, 2.8114
1086, 232900, 2.7537
1087, 232900, 3.0046
1088, 232900, 3.0498
1089, 232900, 2.9620
1090, 232900, 3.0541
1091, 232900, 3.6416
1092, 232900, 3.2536
1093, 234400, 3.9125
1094, 234400, 3.6861
1095, 234400, 2.9397
1096, 234400, 3.6488
1097, 234400, 3.5698
1098, 234400, 3.2480
1099, 234400, 3.2477
1100, 235900, 3.3477
1101, 235900, 3.2552
1102, 235900, 3.5474
1103, 235900, 3.1110
1104, 235900, 3.0241
1105, 235900, 2.7230
1106, 235900, 3.6649
1107, 237400, 2.8788
1108, 237400, 3.0295
1109, 237400, 2.7142
1110, 237400, 3.4958
1111, 237400, 3.1180
1112, 237400, 3.8026
1113, 237400, 3.8139
1114, 238900, 3.7754
1115, 238900, 3.5877
1116, 238900, 3.6544
1117, 238900, 3.3263
1118, 238900, 3.3725
1119, 238900, 2.9925
1120, 238900, 3.0074
1121, 240400, 3.5269
1122, 240400, 3.0030
1123, 240400, 3.5543
1124, 240400, 3.0777
1125, 240400, 3.5245
1126, 240400, 3.1265
1127, 240400, 3.1655
1128, 241900, 3.5237
1129, 241900, 3.4612
1130, 241900, 3.3297
1131, 241900, 3.2919
1132, 241900, 3.4047
1133, 241900, 4.0054
1134, 241900, 2.8660
1135, 243400, 3.0652
1136, 243400, 2.8539
1137, 243400, 2.7422
1138, 243400, 3.5105
1139, 243400, 3.0492
1140, 243400, 3.1356
1141, 243400, 3.2286
1142, 244900, 3.3163
1143, 244900, 3.3424
1144, 244900, 3.2911
1145, 244900, 3.4011
1146, 244900, 3.4258
1147, 244900, 2.8544
